Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
8.056578019188175,-13.954402464376539,-75.80643905686995,443.54
10.781805870313654,-11.974408532029216,-75.80643905686995,443.59
13.035817068061764,-9.471075487245031,-75.80643905686995,443.57
14.720100507145158,-6.553810996405754,-75.80643905686995,443.64
15.761044919187254,-3.3501135163492233,-75.80643905686995,443.55
0.0,0.0,0.0,443.51,Centro
0.0,0.0,-77.5,443.57
0.0,0.0,155.0,443.53
32.2263120767527,0.0,151.6128781137399,443.6
31.52208983837452,6.7002270326984315,151.6128781137399,443.67
29.44020101429032,13.107621992811513,151.6128781137399,443.67
26.07163413612354,18.94215097449006,151.6128781137399,443.62
21.56361174062733,23.948817064058428,151.6128781137399,443.65
16.113156038376353,27.908804928753085,151.6128781137399,443.63
9.95847809774719,30.649044096756857,151.6128781137399,443.6
3.3685668781667815,32.04977296730157,151.6128781137399,443.64
-3.3685668781667846,32.04977296730157,151.6128781137399,443.58
-9.958478097747186,30.64904409675686,151.6128781137399,443.54
-16.113156038376342,27.90880492875309,151.6128781137399,443.49
-21.56361174062733,23.948817064058428,151.6128781137399,443.59
-26.071634136123535,18.942150974490062,151.6128781137399,443.57
-29.440201014290317,13.10762199281152,151.6128781137399,443.53
-31.52208983837452,6.700227032698431,151.6128781137399,443.51
-32.2263120767527,3.946584993311888e-15,151.6128781137399,443.45
-31.522089838374516,-6.700227032698437,151.6128781137399,443.5
-29.44020101429032,-13.107621992811513,151.6128781137399,443.41
-26.071634136123542,-18.942150974490055,151.6128781137399,443.4
-21.563611740627326,-23.94881706405843,151.6128781137399,443.33
-16.113156038376363,-27.908804928753078,151.6128781137399,443.32
-9.958478097747193,-30.649044096756857,151.6128781137399,443.28
-3.3685668781667784,-32.04977296730157,151.6128781137399,443.32
3.3685668781667664,-32.04977296730157,151.6128781137399,443.38
9.958478097747182,-30.64904409675686,151.6128781137399,443.35
16.113156038376353,-27.908804928753085,151.6128781137399,443.33
21.563611740627316,-23.94881706405844,151.6128781137399,443.45
26.071634136123535,-18.942150974490065,151.6128781137399,443.53
29.440201014290324,-13.10762199281151,151.6128781137399,443.52
31.522089838374516,-6.700227032698448,151.6128781137399,443.6
0.0,0.0,0.0,443.61,Centro
63.04417967674903,0.0,141.59954593460313,443.84
61.66651309104302,13.107621992811511,141.59954593460313,443.87
57.59372397449805,25.642378007188487,141.59954593460313,443.84
51.00381275491765,37.056439056869934,141.59954593460313,443.85
42.18479017449989,46.85095590324315,141.59954593460313,443.78
31.522089838374523,54.59786116081528,141.59954593460313,443.75
