X (mm),Y (mm),RingNumber,Angle (deg)
229.4774217427832,151.54244590306968,5.0,74.70132446289062
238.15698604072065,137.49999999999997,5.0,297.9570617675781
245.97831877507895,122.962053872671,5.0,360.0
252.91323469404816,107.98099701611072,5.0,56.92274856567383
258.9367428711333,92.6108157360068,5.0,170.89285278320312
270.55120516760394,49.265052342985136,5.0,37.47809600830078
273.01978470639693,32.942330805100546,5.0,45.9852409362793
274.5044997757406,16.500897032295686,5.0,134.08741760253906
275.0,3.3677786976552216e-14,5.0,282.7459716796875
274.5044997757406,-16.50089703229562,5.0,319.91949462890625
273.01978470639693,-32.9423308051006,5.0,278.7899475097656
270.551205167604,-49.265052342985065,5.0,66.7022476196289
258.9367428711333,-92.61081573600684,5.0,299.9398498535156
252.91323469404819,-107.98099701611066,5.0,114.73013305664062
245.97831877507898,-122.96205387267095,5.0,33.21974563598633
238.15698604072062,-137.50000000000003,5.0,0.6966224908828735
229.47742174278324,-151.54244590306962,5.0,138.70265197753906
219.97090388894762,-165.03878769028623,5.0,157.47581481933594
209.67169052814822,-177.9403894315971,5.0,118.79752349853516
177.94038943159717,-209.67169052814816,5.0,150.40420532226562
165.03878769028628,-219.9709038889476,5.0,93.10811614990234
151.54244590306968,-229.4774217427832,5.0,80.89676666259766
137.5000000000001,-238.1569860407206,5.0,192.1499481201172
122.96205387267091,-245.978318775079,5.0,266.7984619140625
107.98099701611063,-252.9132346940482,5.0,49.878231048583984
