Fecha procesado,2026-05-11 13:01:00
Fecha y Hora,2026-05-08 17:32:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Eje rapido,Z
Sigma (automatico),1.0
Archivo origen,Measurement_Parallelepiped_170x170x170_5_R2.csv

X,Y,Z,T_robot (C),x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-85.0,-50.0,20.0,24.7,460.76670015920877,28.583531787111024,58.63054488684549,465.36062474038283
-85.0,-50.0,15.0,23.4,460.7086982347585,28.62,58.699999999999996,465.31419388319307
-85.0,-50.0,10.0,24.7,460.76217954738195,28.64646821288897,58.6794551131545,465.36618344557724
-85.0,-50.0,5.0,25.9,460.7759233260434,28.63298690026552,58.68353178711102,465.37947565272736
-85.0,-50.0,0.0,23.5,460.7932188465854,28.650000000000002,58.77054488684549,465.4086268874846
-85.0,-50.0,-5.0,23.8,460.7873765147477,28.66,58.80353178711102,465.4076248902478
-85.0,-50.0,-10.0,24.2,460.84374377866146,28.67108977369099,58.910544886845486,465.4776470117643
-85.0,-50.0,-15.0,23.6,460.8429869002655,28.677013099734467,58.98,465.48605785295075
-85.0,-50.0,-20.0,24.1,460.89950558764207,28.700544886845492,59.08462156080202,465.55672912408636
-85.0,-50.0,-25.0,24.0,460.9729869002655,28.74244201342003,59.18646821288896,465.64499422216755
-85.0,-50.0,-30.0,24.0,461.1316346605365,28.79651868737655,59.289999999999985,465.81855702967755
-85.0,-50.0,-35.0,23.0,461.3842381910194,28.876468212888966,59.28108977369099,466.07243350397124
-85.0,-50.0,-40.0,23.8,461.55054488684544,28.966468212888973,59.25298690026553,466.2390783950604
-85.0,-50.0,-45.0,23.8,461.69389520212417,29.039999999999996,59.09,466.364881361054
-85.0,-50.0,-50.0,23.1,461.848415813951,29.116518687376548,58.77005047448758,466.4822072524335
-85.0,-50.0,-55.0,24.2,461.94815334791303,29.159455113154497,58.33402619946894,466.52891530609696
-85.0,-50.0,-60.0,24.0,461.76587285155586,29.11755798657997,57.80407667395652,466.2798138388469
-85.0,-50.0,-65.0,22.9,461.50755798657997,29.003531787111026,57.168910226309,465.9385316018908
-85.0,-50.0,-70.0,23.8,461.06130176524135,28.769455113154507,56.49651868737654,465.39989488262654
-85.0,-50.0,-75.0,24.5,460.26064583582064,28.402986900265525,55.9494551131545,464.5179579925003
-85.0,-50.0,-80.0,22.6,459.37592332604345,27.908910226309004,55.509455113154495,463.55845996878804
-85.0,-50.0,-85.0,24.0,458.254288665507,27.279999999999998,55.41353178711101,462.3979357495565
-85.0,-45.0,-85.0,24.8,458.3804944123579,27.949455113154503,56.04651868737655,462.6392352101304
-85.0,-45.0,-80.0,24.4,459.4778204526179,28.488910226309006,56.069455113154504,463.7620826355438
-85.0,-45.0,-75.0,24.2,460.30293642577794,28.915923326043476,56.334076673956524,464.63797961283643
-85.0,-45.0,-70.0,24.1,460.9416851350241,29.239999999999995,56.82701309973447,465.3509687461208
-85.0,-45.0,-65.0,25.1,461.548910226309,29.456468212888968,57.395923326043466,466.0358055612459
-85.0,-45.0,-60.0,23.6,461.6371140487096,29.546468212888975,57.965428913685564,466.1993241095745
-85.0,-45.0,-55.0,24.8,461.71696262524677,29.58298690026552,58.4205448868455,466.3375030540657
-85.0,-45.0,-50.0,24.4,461.6873459950295,29.580000000000002,58.80244201342003,466.3559896030882
-85.0,-45.0,-45.0,23.6,461.6014531887041,29.527557986579964,59.10239153893245,466.3055553520626
-85.0,-45.0,-40.0,23.4,461.43602427501855,29.463531787111023,59.23298690026553,466.1543209509407
-85.0,-45.0,-35.0,23.8,461.291846652087,29.393531787111023,59.28108977369099,466.01329927735844
-85.0,-45.0,-30.0,22.4,461.11402619946887,29.327013099734465,59.279999999999994,465.83294994583247
-85.0,-45.0,-25.0,24.0,461.0081028734254,29.285923326043473,59.19999999999999,465.71533818418914
-85.0,-45.0,-20.0,25.0,460.900595361333,29.257557986579965,59.10244201342003,465.59474025779
-85.0,-45.0,-15.0,24.6,460.8459233260434,29.2194551131545,59.05189712657453,465.5318121864398
-85.0,-45.0,-10.0,24.6,460.7746720352896,29.197557986579966,58.95651868737655,465.4478132694829
-85.0,-45.0,-5.0,23.8,460.7927244342274,29.203531787111025,58.887557986579964,465.45732956521533
-85.0,-45.0,0.0,23.8,460.75217954738196,29.19646821288897,58.85994952551242,465.41325547508313
-85.0,-45.0,5.0,23.8,460.8289607007966,29.187013099734468,58.730000000000004,465.47226088593123
-85.0,-45.0,10.0,23.3,460.7592736413222,29.167557986579965,58.76537843919798,465.4065151977156
-85.0,-45.0,15.0,23.2,460.72869823475844,29.152986900265525,58.752986900265526,465.3737675159666
-85.0,-45.0,20.0,22.3,460.78986900265534,29.105973800531057,58.67,465.42091700563
-85.0,-45.0,25.0,24.0,460.84673067892703,29.080000000000002,58.69,465.47811084674595
-85.0,-45.0,30.0,24.1,460.7943391399945,29.047013099734468,58.658102873425456,465.42015962589096
-85.0,-45.0,35.0,24.1,460.76103929920333,28.999455113154497,58.52,465.36683823940643
-85.0,-45.0,40.0,23.4,460.83470255500777,28.976468212888967,58.469455113154496,465.43198855502425
-85.0,-45.0,45.0,24.2,460.8728859512903,28.930544886845496,58.349999999999994,465.45194803816304
-85.0,-45.0,50.0,24.6,460.92376373343086,28.89755798657996,58.191039299203425,465.480377552589
-85.0,-45.0,55.0,23.9,461.01249248790765,28.87407667395652,58.08407667395652,465.55342389112843
-85.0,-45.0,60.0,23.6,461.17135223972906,28.893531787111023,57.99891022630901,465.7013269180071
-85.0,-45.0,65.0,24.3,461.3037437786615,28.921089773690994,57.96244201342003,465.8296020457115
-85.0,-45.0,70.0,23.9,461.56423819101934,28.97054488684549,57.963481312623436,466.0907675697681
-85.0,-45.0,75.0,22.0,461.7489102263089,29.011089773690994,58.047820452618005,466.28665956076895
-85.0,-45.0,80.0,23.1,461.9770436194527,29.09244201342003,58.26701309973448,466.5449644238361
-85.0,-45.0,85.0,23.8,462.18810287342546,29.129999999999995,58.67999999999999,466.8080352111948
-85.0,-40.0,85.0,24.1,462.2234813126234,29.433531787111022,58.67999999999999,466.86210155700576
-85.0,-40.0,80.0,23.8,462.1587287544766,29.4,58.22896070079658,466.7393945535868
-85.0,-40.0,75.0,24.8,461.8932693210729,29.368910226309005,58.01108977369099,466.4474371981493
-85.0,-40.0,70.0,24.4,461.69810287342546,29.356468212888974,57.966518687376556,466.2478500878996
-85.0,-40.0,65.0,24.2,461.4505448868454,29.295923326043475,57.9294551131545,465.9942899538566
-85.0,-40.0,60.0,23.7,461.228980655566,29.272986900265526,57.93945511315449,465.7746888973732
-85.0,-40.0,55.0,23.7,461.1597880084494,29.266468212888974,58.02054488684549,465.71585743521825
-85.0,-40.0,50.0,23.8,461.1152774902228,29.269999999999996,58.15298690026553,465.688524574428
-85.0,-40.0,45.0,23.8,461.09862780550156,29.3094551131545,58.282442013420024,465.69070397657083
-85.0,-40.0,40.0,24.0,460.938415813951,29.33,58.37,465.54433620555926
-85.0,-40.0,35.0,24.4,460.97462156080206,29.352986900265524,58.448365339463514,465.5914635965174
-85.0,-40.0,30.0,22.8,461.03108977369095,29.382986900265525,58.51402619946894,465.65751032187853
-85.0,-40.0,25.0,23.1,460.95241149370173,29.435923326043476,58.53755798657996,465.58591574375174
-85.0,-40.0,20.0,23.4,460.911089773691,29.461089773690993,58.58945511315451,465.55312558018693
-85.0,-40.0,15.0,23.6,460.9751664476475,29.5,58.658910226309004,465.6277717559107
-85.0,-40.0,10.0,24.3,460.9802824208074,29.504076673956515,58.680544886845496,465.6358208615045
-85.0,-40.0,5.0,24.1,460.97059536133304,29.522986900265522,58.69945511315451,465.629812806135
-85.0,-40.0,0.0,24.3,461.0365186873765,29.54348131262344,58.755973800531045,465.70350364657304
-85.0,-40.0,-5.0,25.1,461.02994952551245,29.55,58.87244201342002,465.71212276267846
-85.0,-40.0,-10.0,24.9,461.0674570376047,29.57293642577795,58.88701309973447,465.7525510609414
-85.0,-40.0,-15.0,24.1,461.10696262524687,29.570544886845497,58.93537843919799,465.7976244445191
-85.0,-40.0,-20.0,23.8,461.15326932107297,29.60108977369099,59.01402619946893,465.8553612545162
-85.0,-40.0,-25.0,24.7,461.25914217262886,29.652442013420032,59.14054488684549,465.97947122668575
-85.0,-40.0,-30.0,24.1,461.34673067892703,29.680544886845492,59.1594551131545,466.070361407159
-85.0,-40.0,-35.0,24.4,461.6310897736909,29.740544886845495,59.195923326043484,466.3602903273764
-85.0,-40.0,-40.0,23.8,461.715973800531,29.794076673956518,59.109999999999985,466.4368334163011
-85.0,-40.0,-45.0,24.4,461.86473260337726,29.847013099734472,58.98457108631443,466.57159690662843
-85.0,-40.0,-50.0,24.7,461.98755798657993,29.89701309973447,58.71,466.66176105043064
-85.0,-40.0,-55.0,23.9,461.95054488684553,29.906468212888974,58.33592332604348,466.57880654025
-85.0,-40.0,-60.0,24.2,461.8245710863144,29.879455113154496,57.91298690026552,466.39964660002437
-85.0,-40.0,-65.0,23.7,461.52506549867246,29.763481312623444,57.41701309973446,466.0342951937077
-85.0,-40.0,-70.0,24.6,461.03820382240053,29.59298690026553,56.96158418604891,465.4853298767309
-85.0,-40.0,-75.0,23.3,460.4475075120923,29.297557986579967,56.554026199468936,464.83181039753026
-85.0,-40.0,-80.0,23.9,459.58163466053645,28.924026199468937,56.389455113154504,463.9306509132554
-85.0,-40.0,-85.0,24.4,458.5849039816094,28.48,56.43727556577251,462.92158151582095
-85.0,-35.0,-85.0,24.4,458.77114024817854,29.07646821288897,56.802986900265516,463.1878446690293
-85.0,-35.0,-80.0,24.4,459.67348131262344,29.43054488684549,56.68597380053105,464.0896099032146
-85.0,-35.0,-75.0,24.2,460.4324420134199,29.76,56.83402619946893,464.88041235621364
-85.0,-35.0,-70.0,24.0,461.0491926471164,29.99592332604347,57.18054488684549,465.5488461700837
-85.0,-35.0,-65.0,23.8,461.5114027142165,30.16701309973447,57.58592332604347,466.06755098367046
-85.0,-35.0,-60.0,25.0,461.78803244416844,30.259999999999998,57.98891022630901,466.3974359040702
-85.0,-35.0,-55.0,25.5,461.90592332604336,30.312986900265525,58.429999999999986,466.57263537256483
-85.0,-35.0,-50.0,24.5,461.85249248790757,30.32054488684549,58.719999999999985,466.55664035519624
-85.0,-35.0,-45.0,23.7,461.7967811534146,30.282986900265524,58.95407667395652,466.5285731182337
-85.0,-35.0,-40.0,23.9,461.60321884658526,30.24755798657996,59.148910226309,466.3593464214478
-85.0,-35.0,-35.0,24.9,461.5245206118269,30.19298690026553,59.177063574222046,466.28148626897445
-85.0,-35.0,-30.0,25.5,461.36927364132225,30.131089773690984,59.17542891368555,466.1236108784774
-85.0,-35.0,-25.0,24.7,461.3246215608019,30.111039299203412,59.0905448868455,466.0673488251666
-85.0,-35.0,-20.0,23.6,461.2391926471165,30.078910226309002,59.05,465.97557465404367
-85.0,-35.0,-15.0,23.2,461.16592332604347,30.040544886845492,58.98054488684549,465.8917769712296
-85.0,-35.0,-10.0,23.9,461.12186660685643,30.02108977369099,58.897013099734465,465.8363444883426
-85.0,-35.0,-5.0,23.6,461.08090830185864,30.009999999999998,58.87298690026552,465.7920487589132
-85.0,-35.0,0.0,24.5,461.05680110818395,29.99646821288897,58.78646821288896,465.75638567635696
-85.0,-35.0,5.0,23.9,461.04978800844947,29.971089773690995,58.77537843919798,465.7464099223201
-85.0,-35.0,10.0,24.1,461.05389520212407,29.977013099734467,58.74896070079657,465.74752385692466
-85.0,-35.0,15.0,23.6,461.0649039816094,29.922179547381987,58.649455113154495,465.7423548460097
-85.0,-35.0,20.0,23.8,461.03574185421115,29.91462156080202,58.58755798657997,465.70520911948114
-85.0,-35.0,25.0,23.8,461.0428354768028,29.89999999999999,58.576468212888955,465.70989765387833
-85.0,-35.0,30.0,24.2,461.0041071936746,29.869999999999997,58.49542891368555,465.6594452528941
-85.0,-35.0,35.0,25.5,461.0082038224006,29.8394551131545,58.482986900265516,465.6599798455764
-85.0,-35.0,40.0,24.7,461.0110392992034,29.812986900265525,58.40402619946893,465.65118148669535
-85.0,-35.0,45.0,24.1,461.0707768331653,29.777013099734464,58.293481312623435,465.6941718791695
-85.0,-35.0,50.0,24.7,461.22402619946894,29.766468212888977,58.2394551131545,465.8384688981734
-85.0,-35.0,55.0,23.7,461.24615527236335,29.7394551131545,58.082986900265524,465.8391184853639
-85.0,-35.0,60.0,23.8,461.42205864363734,29.730544886845493,57.9894551131545,466.0010712504013
-85.0,-35.0,65.0,22.9,461.56189712657454,29.75298690026553,57.987557986579965,466.1407319574389
-85.0,-35.0,70.0,24.8,461.7325934368827,29.786468212888966,57.986468212888965,466.31175411558246
-85.0,-35.0,75.0,24.3,461.94467203528967,29.810544886845495,58.09293642577795,466.5365343366063
-85.0,-35.0,80.0,24.0,462.09,29.827013099734465,58.322986900265526,466.7101773171657
-85.0,-35.0,85.0,23.9,462.19241149370185,29.850000000000005,58.70891022630901,466.86141828418874
-85.0,-30.0,85.0,24.5,462.2521795473819,30.089999999999996,58.75244201342003,466.94146853630946
-85.0,-30.0,80.0,24.2,462.1964682128889,30.09701309973447,58.37348131262343,466.83923222727196
-85.0,-30.0,75.0,24.1,462.03064583582056,30.08646821288897,58.11597380053105,466.64223948521277
-85.0,-30.0,70.0,23.4,461.80430862027634,30.047013099734468,58.024026199468935,466.4041488589737
-85.0,-30.0,65.0,23.6,461.6843391399946,30.024026199468945,57.96163466053648,466.27612232333047
-85.0,-30.0,60.0,23.0,461.53412714844404,30.030544886845497,57.986468212888965,466.1308986161305
-85.0,-30.0,55.0,22.7,461.49400624469956,30.039455113154503,58.0094551131545,466.0946079347015
-85.0,-30.0,50.0,23.8,461.35379425314903,30.033531787111023,58.11597380053105,465.9686716016093
-85.0,-30.0,45.0,23.1,461.30108977369105,30.05402619946894,58.19462156080201,465.9276273154429
-85.0,-30.0,40.0,24.7,461.21503545030276,30.089999999999996,58.322986900265526,465.86080305858803
-85.0,-30.0,35.0,24.2,461.20402619946884,30.121039299203414,58.37701309973447,465.85867647765355
-85.0,-30.0,30.0,23.4,461.23727556577256,30.14999999999999,58.519455113154514,465.91133652024064
-85.0,-30.0,25.0,23.7,461.14059536133306,30.159999999999997,58.52407667395652,465.8168543974594
-85.0,-30.0,20.0,24.0,461.1295055876421,30.193531787111027,58.569999999999986,465.81382030300745
-85.0,-30.0,15.0,23.1,461.07114024817855,30.225923326043475,58.60353178711102,465.76236081138023
-85.0,-30.0,10.0,24.2,461.17646821288895,30.240544886845488,58.62701309973448,465.8705314283825
-85.0,-30.0,5.0,24.5,461.15999999999997,30.25054488684549,58.67407667395652,465.86080360928884
-85.0,-30.0,0.0,24.7,461.15701309973446,30.26298690026553,58.71646821288897,465.86399597585296
-85.0,-30.0,-5.0,23.9,461.1582038224006,30.2794551131545,58.779999999999994,465.87425637681713
-85.0,-30.0,-10.0,23.1,461.2053784391979,30.304026199468936,58.88407667395653,465.9356925487532
-85.0,-30.0,-15.0,23.8,461.23140271421664,30.32054488684549,58.98701309973447,465.97554657555514
-85.0,-30.0,-20.0,23.8,461.35737651474756,30.337557986579966,59.05353178711102,466.1097680865431
-85.0,-30.0,-25.0,24.2,461.39384472763663,30.364884026840066,59.1,466.15353279205544
-85.0,-30.0,-30.0,23.7,461.4910392992034,30.390544886845497,59.14701309973447,466.257368553676
-85.0,-30.0,-35.0,23.6,461.6305448868455,30.440544886845498,59.12348131262344,466.3957255250718
-85.0,-30.0,-40.0,23.2,461.78805239893785,30.476468212888967,59.05054488684549,466.54473237254405
-85.0,-30.0,-45.0,24.0,461.91,30.512986900265528,58.92999999999999,466.6525853025737
-85.0,-30.0,-50.0,24.7,461.9094551131544,30.527557986579964,58.71054488684549,466.6253364322018
-85.0,-30.0,-55.0,23.9,461.87537843919785,30.5294551131545,58.41054488684549,466.55407467070364
-85.0,-30.0,-60.0,23.8,461.7071140487096,30.48108977369099,58.07810287342546,466.34281599522484
-85.0,-30.0,-65.0,24.6,461.45488402684,30.412986900265526,57.633531787111025,466.0334577588566
-85.0,-30.0,-70.0,24.6,461.06194760106206,30.277013099734468,57.34298690026552,465.5996511967873
-85.0,-30.0,-75.0,24.3,460.48805239893784,30.09701309973447,57.050544886845486,464.9837000063319
-85.0,-30.0,-80.0,23.7,459.7481028734254,29.83,56.94353178711102,464.2205432853047
-85.0,-30.0,-85.0,24.5,458.87729552054185,29.504076673956515,57.19348131262344,463.3680580157493
-85.0,-25.0,-85.0,24.7,458.9924420134199,30.1694551131545,57.47054488684549,463.5591886446198
-85.0,-25.0,-80.0,23.4,459.8170130997345,30.409999999999993,57.23,464.3616333591325
-85.0,-25.0,-75.0,24.9,460.4705448868456,30.610544886845492,57.34651868737655,465.03629038196544
-85.0,-25.0,-70.0,23.9,461.06776997813034,30.773531787111022,57.54488402684005,465.6628742437182
-85.0,-25.0,-65.0,24.4,461.4865691618641,30.9,57.885378439197986,466.12807312351094
-85.0,-25.0,-60.0,23.8,461.77397572498137,30.974026199468938,58.16298690026554,466.45206399052574
-85.0,-25.0,-55.0,23.9,461.92896070079655,31.037013099734473,58.50135223972903,466.65197859877117
-85.0,-25.0,-50.0,23.9,461.9632998407912,31.017013099734474,58.75646821288897,466.7166892862029
-85.0,-25.0,-45.0,24.2,461.9250960183905,31.02,58.96999999999999,466.7060055662443
-85.0,-25.0,-40.0,22.9,461.76353178711094,30.98244201342003,59.09348131262345,466.5592251100245
-85.0,-25.0,-35.0,23.8,461.6565186873765,30.947013099734466,59.15755798657996,466.4590823783783
-85.0,-25.0,-30.0,24.1,461.55311789761015,30.924026199468944,59.17298690026553,466.35717901206334
-85.0,-25.0,-25.0,24.4,461.43537843919785,30.89054488684549,59.13755798657996,466.2339380647317
-85.0,-25.0,-20.0,23.8,461.3416346605365,30.859999999999992,59.0594551131545,466.12923391428546
-85.0,-25.0,-15.0,24.2,461.21194760106204,30.83402619946894,59.027013099734475,465.9950493912039
-85.0,-25.0,-10.0,24.3,461.2783148649759,30.819455113154508,58.9894551131545,466.05501648699214
-85.0,-25.0,-5.0,24.1,461.20392525049374,30.80701309973447,58.90353178711102,465.96969727610553
-85.0,-25.0,0.0,24.2,461.12090830185866,30.788052398937882,58.79298690026551,465.8723124980768
-85.0,-25.0,5.0,24.9,461.152774908715,30.786468212888966,58.757013099734465,465.8992112243093
-85.0,-25.0,10.0,23.7,461.1283653394636,30.766468212888974,58.76,465.87410583433433
-85.0,-25.0,15.0,24.1,461.0881028734254,30.736468212888973,58.63999999999999,465.8171515623018
-85.0,-25.0,20.0,24.2,461.1186477602709,30.72646821288897,58.61402619946894,465.84345785726185
-85.0,-25.0,25.0,23.8,461.1236327360861,30.69646821288897,58.60651868737655,465.8454699373211
-85.0,-25.0,30.0,24.6,461.1921290728944,30.663531787111026,58.52054488684551,465.9002964951855
-85.0,-25.0,35.0,24.0,461.28130176524144,30.640544886845493,58.389455113154504,465.9706115385493
-85.0,-25.0,40.0,24.7,461.1991926471164,30.619999999999994,58.31999999999999,465.87927845993744
-85.0,-25.0,45.0,24.0,461.27755798657995,30.599999999999994,58.278365339463505,465.9503335857832
-85.0,-25.0,50.0,23.9,461.3081028734254,30.5794551131545,58.17298690026553,465.9660559060013
-85.0,-25.0,55.0,24.6,461.4029364257779,30.56646821288897,58.16054488684551,466.05753690169496
-85.0,-25.0,60.0,22.9,461.50239153893244,30.56646821288897,58.0494551131545,466.142151724233
-85.0,-25.0,65.0,23.4,461.6680523989378,30.57,58.06,466.3077086064827
-85.0,-25.0,70.0,24.2,461.8009083018587,30.587013099734463,58.037013099734466,466.4374976010439
-85.0,-25.0,75.0,23.3,462.0251664476474,30.57646821288897,58.25542891368555,466.68605061354424
-85.0,-25.0,80.0,23.7,462.18846628843863,30.595923326043472,58.424076673956506,466.8700693227578
-85.0,-25.0,85.0,24.5,462.25734599502954,30.567013099734467,58.72407667395651,466.9739964895439
-85.0,-20.0,85.0,23.8,462.35,30.98,58.689505587642074,467.08857935740826
-85.0,-20.0,80.0,24.2,462.30348131262343,30.993481312623448,58.382936425777956,467.0050020967051
-85.0,-20.0,75.0,25.1,462.14085782737106,30.97054488684549,58.15163466053648,466.81362419888626
-85.0,-20.0,70.0,23.9,462.0383148649758,30.97054488684549,57.988960700796575,466.6918668854356
-85.0,-20.0,65.0,24.5,461.8581028734254,30.964076673956516,57.917557986579965,466.5041529903449
-85.0,-20.0,60.0,24.0,461.7110392992033,30.97701309973447,57.96999999999999,466.36592934232624
-85.0,-20.0,55.0,24.2,461.56896070079654,30.97298690026553,58.03103929920341,466.23259530204786
-85.0,-20.0,50.0,24.0,461.485378439198,30.993481312623448,58.09542891368556,466.1592316555694
-85.0,-20.0,45.0,23.5,461.4575075120923,31.0,58.15407667395651,466.13938674292814
-85.0,-20.0,40.0,23.9,461.289243121604,31.012986900265528,58.266468212888974,465.9877171065584
-85.0,-20.0,35.0,23.3,461.3353279647103,31.049455113154497,58.34049441235792,466.04502655795926
-85.0,-20.0,30.0,23.6,461.225711334493,31.057557986579965,58.37706357422205,465.9416382505942
-85.0,-20.0,25.0,24.8,461.244359094764,31.094621560802015,58.49999999999999,465.9779869122028
-85.0,-20.0,20.0,24.0,461.2145710863145,31.12701309973447,58.50651868737655,465.95148272729045
-85.0,-20.0,15.0,23.2,461.16602427501863,31.149999999999995,58.53293642577795,465.9082839918724
-85.0,-20.0,10.0,23.7,461.218153347913,31.16701309973447,58.597013099734475,465.9690736813211
