x,y,z,B
25.0,15.0,-85.0,45.865677
30.0,15.0,-85.0,45.872776
35.0,15.0,-85.0,45.88728
40.0,15.0,-85.0,45.893234
45.0,15.0,-85.0,45.88252
50.0,15.0,-85.0,45.880787
55.0,15.0,-85.0,45.887566
60.0,15.0,-85.0,45.89577
65.0,15.0,-85.0,45.912075
70.0,15.0,-85.0,45.90714
75.0,15.0,-85.0,45.92088
80.0,15.0,-85.0,45.91277
85.0,15.0,-85.0,46.219116
-85.0,20.0,-85.0,45.977116
-80.0,20.0,-85.0,45.974087
-75.0,20.0,-85.0,45.979137
-70.0,20.0,-85.0,45.988415
-65.0,20.0,-85.0,45.99508
-60.0,20.0,-85.0,46.01726
-55.0,20.0,-85.0,46.011345
-50.0,20.0,-85.0,46.019855
-45.0,20.0,-85.0,46.013165
-40.0,20.0,-85.0,46.030712
-35.0,20.0,-85.0,45.997707
-30.0,20.0,-85.0,45.976017
-25.0,20.0,-85.0,45.950497
-20.0,20.0,-85.0,45.93479
-15.0,20.0,-85.0,45.917717
-10.0,20.0,-85.0,45.901283
-5.0,20.0,-85.0,45.89984
0.0,20.0,-85.0,45.87107
5.0,20.0,-85.0,45.870625
10.0,20.0,-85.0,45.875664
15.0,20.0,-85.0,45.859577
20.0,20.0,-85.0,45.875446
25.0,20.0,-85.0,45.868988
30.0,20.0,-85.0,45.87866
35.0,20.0,-85.0,45.870514
40.0,20.0,-85.0,45.884007
45.0,20.0,-85.0,45.883953
50.0,20.0,-85.0,45.878983
55.0,20.0,-85.0,45.887238
60.0,20.0,-85.0,45.894615
65.0,20.0,-85.0,45.89307
70.0,20.0,-85.0,45.909412
75.0,20.0,-85.0,45.913105
80.0,20.0,-85.0,45.912884
85.0,20.0,-85.0,46.238716
-85.0,25.0,-85.0,45.96806
-80.0,25.0,-85.0,45.962875
-75.0,25.0,-85.0,45.96275
-70.0,25.0,-85.0,45.966297
-65.0,25.0,-85.0,45.972965
-60.0,25.0,-85.0,45.99643
-55.0,25.0,-85.0,45.99715
-50.0,25.0,-85.0,46.00261
-45.0,25.0,-85.0,46.00312
-40.0,25.0,-85.0,46.01458
-35.0,25.0,-85.0,45.984787
-30.0,25.0,-85.0,45.957024
-25.0,25.0,-85.0,45.93596
-20.0,25.0,-85.0,45.91606
-15.0,25.0,-85.0,45.889725
-10.0,25.0,-85.0,45.882362
-5.0,25.0,-85.0,45.88728
0.0,25.0,-85.0,45.866325
5.0,25.0,-85.0,45.869995
10.0,25.0,-85.0,45.85849
15.0,25.0,-85.0,45.854656
20.0,25.0,-85.0,45.862198
25.0,25.0,-85.0,45.859043
30.0,25.0,-85.0,45.86866
35.0,25.0,-85.0,45.866215
40.0,25.0,-85.0,45.87057
45.0,25.0,-85.0,45.87651
50.0,25.0,-85.0,45.87122
55.0,25.0,-85.0,45.885166
60.0,25.0,-85.0,45.89564
65.0,25.0,-85.0,45.884914
70.0,25.0,-85.0,45.90099
75.0,25.0,-85.0,45.912167
80.0,25.0,-85.0,45.907276
85.0,25.0,-85.0,46.242134
-85.0,30.0,-85.0,45.953598
-80.0,30.0,-85.0,45.946648
-75.0,30.0,-85.0,45.95592
-70.0,30.0,-85.0,45.952404
-65.0,30.0,-85.0,45.96755
-60.0,30.0,-85.0,45.974613
-55.0,30.0,-85.0,45.9829
-50.0,30.0,-85.0,45.9882
-45.0,30.0,-85.0,46.000626
-40.0,30.0,-85.0,45.998203
-35.0,30.0,-85.0,45.978138
-30.0,30.0,-85.0,45.94671
-25.0,30.0,-85.0,45.92779
-20.0,30.0,-85.0,45.910053
-15.0,30.0,-85.0,45.905796
-10.0,30.0,-85.0,45.874313
-5.0,30.0,-85.0,45.87947
0.0,30.0,-85.0,45.853333
5.0,30.0,-85.0,45.863052
10.0,30.0,-85.0,45.845486
15.0,30.0,-85.0,45.85851
20.0,30.0,-85.0,45.849487
25.0,30.0,-85.0,45.85437
30.0,30.0,-85.0,45.857452
35.0,30.0,-85.0,45.851074
40.0,30.0,-85.0,45.86473
45.0,30.0,-85.0,45.863697
50.0,30.0,-85.0,45.86159
55.0,30.0,-85.0,45.87636
60.0,30.0,-85.0,45.88761
65.0,30.0,-85.0,45.89187
70.0,30.0,-85.0,45.885506
75.0,30.0,-85.0,45.89318
80.0,30.0,-85.0,45.894165
85.0,30.0,-85.0,46.24311
-85.0,35.0,-85.0,45.936646
-80.0,35.0,-85.0,45.928875
-75.0,35.0,-85.0,45.932156
-70.0,35.0,-85.0,45.92967
-65.0,35.0,-85.0,45.938835
-60.0,35.0,-85.0,45.955387
-55.0,35.0,-85.0,45.961227
-50.0,35.0,-85.0,45.968216
-45.0,35.0,-85.0,45.97556
-40.0,35.0,-85.0,45.96223
-35.0,35.0,-85.0,45.961514
-30.0,35.0,-85.0,45.934113
-25.0,35.0,-85.0,45.915936
-20.0,35.0,-85.0,45.899094
-15.0,35.0,-85.0,45.879276
-10.0,35.0,-85.0,45.868908
-5.0,35.0,-85.0,45.874363
0.0,35.0,-85.0,45.853928
5.0,35.0,-85.0,45.844635
10.0,35.0,-85.0,45.83572
15.0,35.0,-85.0,45.85164
20.0,35.0,-85.0,45.84112
25.0,35.0,-85.0,45.844177
30.0,35.0,-85.0,45.84597
35.0,35.0,-85.0,45.84231
40.0,35.0,-85.0,45.852608
45.0,35.0,-85.0,45.85164
50.0,35.0,-85.0,45.862343
55.0,35.0,-85.0,45.859394
60.0,35.0,-85.0,45.869057
65.0,35.0,-85.0,45.875015
70.0,35.0,-85.0,45.863216
75.0,35.0,-85.0,45.87401
80.0,35.0,-85.0,45.888042
85.0,35.0,-85.0,46.26314
-85.0,40.0,-85.0,45.92833
-80.0,40.0,-85.0,45.913895
-75.0,40.0,-85.0,45.904106
-70.0,40.0,-85.0,45.900482
-65.0,40.0,-85.0,45.917866
-60.0,40.0,-85.0,45.92225
-55.0,40.0,-85.0,45.941856
-50.0,40.0,-85.0,45.949463
-45.0,40.0,-85.0,45.964058
-40.0,40.0,-85.0,45.940453
-35.0,40.0,-85.0,45.932316
-30.0,40.0,-85.0,45.91546
-25.0,40.0,-85.0,45.90593
-20.0,40.0,-85.0,45.882397
-15.0,40.0,-85.0,45.873566
-10.0,40.0,-85.0,45.850605
-5.0,40.0,-85.0,45.857624
0.0,40.0,-85.0,45.84387
5.0,40.0,-85.0,45.839146
10.0,40.0,-85.0,45.82616
15.0,40.0,-85.0,45.83359
20.0,40.0,-85.0,45.826878
25.0,40.0,-85.0,45.836983
30.0,40.0,-85.0,45.83903
35.0,40.0,-85.0,45.837624
40.0,40.0,-85.0,45.83721
45.0,40.0,-85.0,45.833317
50.0,40.0,-85.0,45.840775
55.0,40.0,-85.0,45.84659
60.0,40.0,-85.0,45.852825
65.0,40.0,-85.0,45.855427
70.0,40.0,-85.0,45.8484
75.0,40.0,-85.0,45.860184
80.0,40.0,-85.0,45.87354
85.0,40.0,-85.0,46.30421
-85.0,45.0,-85.0,45.91227
-80.0,45.0,-85.0,45.893185
-75.0,45.0,-85.0,45.876728
-70.0,45.0,-85.0,45.88561
-65.0,45.0,-85.0,45.894627
-60.0,45.0,-85.0,45.89624
-55.0,45.0,-85.0,45.91595
-50.0,45.0,-85.0,45.908424
-45.0,45.0,-85.0,45.931072
-40.0,45.0,-85.0,45.91632
-35.0,45.0,-85.0,45.90477
-30.0,45.0,-85.0,45.895294
-25.0,45.0,-85.0,45.88967
-20.0,45.0,-85.0,45.87821
-15.0,45.0,-85.0,45.85092
-10.0,45.0,-85.0,45.84062
-5.0,45.0,-85.0,45.840317
0.0,45.0,-85.0,45.8093
5.0,45.0,-85.0,45.823963
10.0,45.0,-85.0,45.806004
15.0,45.0,-85.0,45.818684
20.0,45.0,-85.0,45.822445
25.0,45.0,-85.0,45.83024
30.0,45.0,-85.0,45.82086
35.0,45.0,-85.0,45.823044
40.0,45.0,-85.0,45.826466
45.0,45.0,-85.0,45.821392
50.0,45.0,-85.0,45.82497
55.0,45.0,-85.0,45.82938
60.0,45.0,-85.0,45.83648
65.0,45.0,-85.0,45.846355
70.0,45.0,-85.0,45.843014
75.0,45.0,-85.0,45.845562
80.0,45.0,-85.0,45.843872
85.0,45.0,-85.0,46.31283
-85.0,50.0,-85.0,45.904667
-80.0,50.0,-85.0,45.880997
-75.0,50.0,-85.0,45.863014
-70.0,50.0,-85.0,45.861458
-65.0,50.0,-85.0,45.869534
-60.0,50.0,-85.0,45.871365
-55.0,50.0,-85.0,45.896942
-50.0,50.0,-85.0,45.881657
-45.0,50.0,-85.0,45.911987
-40.0,50.0,-85.0,45.896423
-35.0,50.0,-85.0,45.89462
-30.0,50.0,-85.0,45.87594
-25.0,50.0,-85.0,45.859924
-20.0,50.0,-85.0,45.862347
-15.0,50.0,-85.0,45.840073
-10.0,50.0,-85.0,45.815884
-5.0,50.0,-85.0,45.82436
0.0,50.0,-85.0,45.797184
5.0,50.0,-85.0,45.805374
10.0,50.0,-85.0,45.798756
15.0,50.0,-85.0,45.807377
20.0,50.0,-85.0,45.815903
25.0,50.0,-85.0,45.818523
30.0,50.0,-85.0,45.80951
35.0,50.0,-85.0,45.80948
40.0,50.0,-85.0,45.808918
45.0,50.0,-85.0,45.79263
50.0,50.0,-85.0,45.812378
55.0,50.0,-85.0,45.81696
60.0,50.0,-85.0,45.818096
65.0,50.0,-85.0,45.820312
70.0,50.0,-85.0,45.813637
75.0,50.0,-85.0,45.829285
80.0,50.0,-85.0,45.825626
85.0,50.0,-85.0,46.308334
-85.0,55.0,-85.0,45.897167
-80.0,55.0,-85.0,45.866924
-75.0,55.0,-85.0,45.84772
-70.0,55.0,-85.0,45.834625
-65.0,55.0,-85.0,45.84222
-60.0,55.0,-85.0,45.84444
-55.0,55.0,-85.0,45.861465
-50.0,55.0,-85.0,45.869232
-45.0,55.0,-85.0,45.875004
-40.0,55.0,-85.0,45.86911
-35.0,55.0,-85.0,45.858562
-30.0,55.0,-85.0,45.847237
-25.0,55.0,-85.0,45.836502
-20.0,55.0,-85.0,45.81865
-15.0,55.0,-85.0,45.815697
-10.0,55.0,-85.0,45.79441
-5.0,55.0,-85.0,45.797592
0.0,55.0,-85.0,45.789333
5.0,55.0,-85.0,45.784363
10.0,55.0,-85.0,45.779125
15.0,55.0,-85.0,45.78239
20.0,55.0,-85.0,45.788975
25.0,55.0,-85.0,45.79063
30.0,55.0,-85.0,45.79585
35.0,55.0,-85.0,45.790615
40.0,55.0,-85.0,45.80525
45.0,55.0,-85.0,45.77954
50.0,55.0,-85.0,45.794647
55.0,55.0,-85.0,45.796864
60.0,55.0,-85.0,45.789963
65.0,55.0,-85.0,45.798893
70.0,55.0,-85.0,45.79578
75.0,55.0,-85.0,45.801094
80.0,55.0,-85.0,45.816853
85.0,55.0,-85.0,46.32272
-85.0,60.0,-85.0,45.900864
-80.0,60.0,-85.0,45.847816
-75.0,60.0,-85.0,45.820847
-70.0,60.0,-85.0,45.80486
-65.0,60.0,-85.0,45.80671
-60.0,60.0,-85.0,45.813316
-55.0,60.0,-85.0,45.83065
-50.0,60.0,-85.0,45.834835
-45.0,60.0,-85.0,45.8514
-40.0,60.0,-85.0,45.837223
-35.0,60.0,-85.0,45.845356
-30.0,60.0,-85.0,45.8233
-25.0,60.0,-85.0,45.813297
-20.0,60.0,-85.0,45.80423
-15.0,60.0,-85.0,45.79383
-10.0,60.0,-85.0,45.775265
-5.0,60.0,-85.0,45.756905
0.0,60.0,-85.0,45.7602
5.0,60.0,-85.0,45.776985
10.0,60.0,-85.0,45.75332
15.0,60.0,-85.0,45.768436
20.0,60.0,-85.0,45.7629
25.0,60.0,-85.0,45.778915
30.0,60.0,-85.0,45.77504
35.0,60.0,-85.0,45.770325
40.0,60.0,-85.0,45.778862
45.0,60.0,-85.0,45.76318
50.0,60.0,-85.0,45.767567
55.0,60.0,-85.0,45.775124
60.0,60.0,-85.0,45.772854
65.0,60.0,-85.0,45.772423
70.0,60.0,-85.0,45.779488
75.0,60.0,-85.0,45.780247
80.0,60.0,-85.0,45.77991
85.0,60.0,-85.0,46.324516
-85.0,65.0,-85.0,45.902954
-80.0,65.0,-85.0,45.846478
-75.0,65.0,-85.0,45.810966
-70.0,65.0,-85.0,45.775707
-65.0,65.0,-85.0,45.783768
-60.0,65.0,-85.0,45.78468
-55.0,65.0,-85.0,45.80046
-50.0,65.0,-85.0,45.80006
-45.0,65.0,-85.0,45.821987
-40.0,65.0,-85.0,45.818306
-35.0,65.0,-85.0,45.81012
-30.0,65.0,-85.0,45.798
-25.0,65.0,-85.0,45.78713
-20.0,65.0,-85.0,45.789257
-15.0,65.0,-85.0,45.76924
-10.0,65.0,-85.0,45.75238
-5.0,65.0,-85.0,45.74159
0.0,65.0,-85.0,45.74361
5.0,65.0,-85.0,45.748177
10.0,65.0,-85.0,45.728817
15.0,65.0,-85.0,45.745983
20.0,65.0,-85.0,45.749878
25.0,65.0,-85.0,45.751564
30.0,65.0,-85.0,45.75347
35.0,65.0,-85.0,45.758507
40.0,65.0,-85.0,45.752098
45.0,65.0,-85.0,45.73687
50.0,65.0,-85.0,45.744633
55.0,65.0,-85.0,45.74937
60.0,65.0,-85.0,45.753654
65.0,65.0,-85.0,45.754948
70.0,65.0,-85.0,45.747116
75.0,65.0,-85.0,45.758022
80.0,65.0,-85.0,45.756653
85.0,65.0,-85.0,46.320625
-85.0,70.0,-85.0,45.916138
-80.0,70.0,-85.0,45.85084
-75.0,70.0,-85.0,45.78904
-70.0,70.0,-85.0,45.753036
-65.0,70.0,-85.0,45.765774
-60.0,70.0,-85.0,45.75769
-55.0,70.0,-85.0,45.771206
-50.0,70.0,-85.0,45.766373
-45.0,70.0,-85.0,45.78343
-40.0,70.0,-85.0,45.79036
-35.0,70.0,-85.0,45.776787
-30.0,70.0,-85.0,45.771305
-25.0,70.0,-85.0,45.752148
-20.0,70.0,-85.0,45.760082
-15.0,70.0,-85.0,45.7425
-10.0,70.0,-85.0,45.722977
-5.0,70.0,-85.0,45.71456
0.0,70.0,-85.0,45.7287
5.0,70.0,-85.0,45.731102
10.0,70.0,-85.0,45.70695
15.0,70.0,-85.0,45.714397
20.0,70.0,-85.0,45.720768
25.0,70.0,-85.0,45.731964
30.0,70.0,-85.0,45.732697
35.0,70.0,-85.0,45.7278
40.0,70.0,-85.0,45.722416
45.0,70.0,-85.0,45.71653
50.0,70.0,-85.0,45.71435
55.0,70.0,-85.0,45.72132
60.0,70.0,-85.0,45.728035
65.0,70.0,-85.0,45.7126
70.0,70.0,-85.0,45.71891
75.0,70.0,-85.0,45.71506
80.0,70.0,-85.0,45.725792
85.0,70.0,-85.0,46.300888
-85.0,75.0,-85.0,45.950523
-80.0,75.0,-85.0,45.853962
-75.0,75.0,-85.0,45.77646
-70.0,75.0,-85.0,45.748585
-65.0,75.0,-85.0,45.741497
-60.0,75.0,-85.0,45.71149
-55.0,75.0,-85.0,45.737442
-50.0,75.0,-85.0,45.724823
-45.0,75.0,-85.0,45.7461
-40.0,75.0,-85.0,45.743603
-35.0,75.0,-85.0,45.73988
-30.0,75.0,-85.0,45.73257
-25.0,75.0,-85.0,45.720398
-20.0,75.0,-85.0,45.710056
-15.0,75.0,-85.0,45.710793
-10.0,75.0,-85.0,45.70785
-5.0,75.0,-85.0,45.680294
0.0,75.0,-85.0,45.68369
5.0,75.0,-85.0,45.705757
10.0,75.0,-85.0,45.683323
15.0,75.0,-85.0,45.69279
20.0,75.0,-85.0,45.688896
25.0,75.0,-85.0,45.699173
30.0,75.0,-85.0,45.703423
35.0,75.0,-85.0,45.703094
40.0,75.0,-85.0,45.69506
45.0,75.0,-85.0,45.675964
50.0,75.0,-85.0,45.691387
55.0,75.0,-85.0,45.688328
60.0,75.0,-85.0,45.689255
65.0,75.0,-85.0,45.682022
70.0,75.0,-85.0,45.69025
75.0,75.0,-85.0,45.683697
80.0,75.0,-85.0,45.70229
85.0,75.0,-85.0,46.29607
-85.0,80.0,-85.0,45.989033
-80.0,80.0,-85.0,45.876972
-75.0,80.0,-85.0,45.79087
-70.0,80.0,-85.0,45.740257
-65.0,80.0,-85.0,45.716038
-60.0,80.0,-85.0,45.687958
-55.0,80.0,-85.0,45.706337
-50.0,80.0,-85.0,45.69449
-45.0,80.0,-85.0,45.714138
-40.0,80.0,-85.0,45.70294
-35.0,80.0,-85.0,45.69355
-30.0,80.0,-85.0,45.696613
-25.0,80.0,-85.0,45.688095
-20.0,80.0,-85.0,45.679333
-15.0,80.0,-85.0,45.673103
-10.0,80.0,-85.0,45.67013
-5.0,80.0,-85.0,45.66961
0.0,80.0,-85.0,45.65541
5.0,80.0,-85.0,45.668385
10.0,80.0,-85.0,45.648598
15.0,80.0,-85.0,45.660927
20.0,80.0,-85.0,45.661438
25.0,80.0,-85.0,45.66778
30.0,80.0,-85.0,45.667484
35.0,80.0,-85.0,45.670628
40.0,80.0,-85.0,45.660606
45.0,80.0,-85.0,45.655205
50.0,80.0,-85.0,45.66332
55.0,80.0,-85.0,45.657764
60.0,80.0,-85.0,45.664734
65.0,80.0,-85.0,45.650814
70.0,80.0,-85.0,45.66543
75.0,80.0,-85.0,45.66709
80.0,80.0,-85.0,45.679737
85.0,80.0,-85.0,46.255043
-85.0,85.0,-85.0,46.05105
-80.0,85.0,-85.0,45.922245
-75.0,85.0,-85.0,45.80533
-70.0,85.0,-85.0,45.73957
-65.0,85.0,-85.0,45.710857
-60.0,85.0,-85.0,45.66758
-55.0,85.0,-85.0,45.684975
-50.0,85.0,-85.0,45.67709
-45.0,85.0,-85.0,45.673462
-40.0,85.0,-85.0,45.662506
-35.0,85.0,-85.0,45.654057
-30.0,85.0,-85.0,45.662533
-25.0,85.0,-85.0,45.654068
-20.0,85.0,-85.0,45.65537
-15.0,85.0,-85.0,45.642868
-10.0,85.0,-85.0,45.64625
-5.0,85.0,-85.0,45.635254
0.0,85.0,-85.0,45.635418
5.0,85.0,-85.0,45.643223
10.0,85.0,-85.0,45.64073
15.0,85.0,-85.0,45.63181
20.0,85.0,-85.0,45.64387
25.0,85.0,-85.0,45.64303
30.0,85.0,-85.0,45.63532
35.0,85.0,-85.0,45.63902
40.0,85.0,-85.0,45.63439
45.0,85.0,-85.0,45.62599
50.0,85.0,-85.0,45.62094
55.0,85.0,-85.0,45.63764
60.0,85.0,-85.0,45.624443
65.0,85.0,-85.0,45.623596
70.0,85.0,-85.0,45.625603
75.0,85.0,-85.0,45.644234
80.0,85.0,-85.0,45.660088
85.0,85.0,-85.0,46.24176
-85.0,-85.0,-80.0,46.18354
-80.0,-85.0,-80.0,46.056843
-75.0,-85.0,-80.0,45.94793
-70.0,-85.0,-80.0,45.879154
-65.0,-85.0,-80.0,45.82605
-60.0,-85.0,-80.0,45.805145
-55.0,-85.0,-80.0,45.77396
-50.0,-85.0,-80.0,45.76408
-45.0,-85.0,-80.0,45.73859
-40.0,-85.0,-80.0,45.73199
-35.0,-85.0,-80.0,45.731842
-30.0,-85.0,-80.0,45.699997
-25.0,-85.0,-80.0,45.6938
-20.0,-85.0,-80.0,45.664417
-15.0,-85.0,-80.0,45.643406
-10.0,-85.0,-80.0,45.6379
-5.0,-85.0,-80.0,45.631603
0.0,-85.0,-80.0,45.616688
5.0,-85.0,-80.0,45.616142
10.0,-85.0,-80.0,45.6013
15.0,-85.0,-80.0,45.599316
20.0,-85.0,-80.0,45.60338
25.0,-85.0,-80.0,45.60167
30.0,-85.0,-80.0,45.594494
35.0,-85.0,-80.0,45.582478
40.0,-85.0,-80.0,45.57225
45.0,-85.0,-80.0,45.565674
50.0,-85.0,-80.0,45.559486
55.0,-85.0,-80.0,45.553852
60.0,-85.0,-80.0,45.551434
65.0,-85.0,-80.0,45.554363
70.0,-85.0,-80.0,45.563198
75.0,-85.0,-80.0,45.55961
80.0,-85.0,-80.0,45.47913
85.0,-85.0,-80.0,45.426807
-85.0,-80.0,-80.0,46.163067
-80.0,-80.0,-80.0,46.03446
-75.0,-80.0,-80.0,45.939655
-70.0,-80.0,-80.0,45.88438
-65.0,-80.0,-80.0,45.848316
-60.0,-80.0,-80.0,45.818962
-55.0,-80.0,-80.0,45.787613
-50.0,-80.0,-80.0,45.80166
-45.0,-80.0,-80.0,45.77884
-40.0,-80.0,-80.0,45.766384
-35.0,-80.0,-80.0,45.766396
-30.0,-80.0,-80.0,45.72949
-25.0,-80.0,-80.0,45.73032
-20.0,-80.0,-80.0,45.700195
-15.0,-80.0,-80.0,45.681263
-10.0,-80.0,-80.0,45.68506
-5.0,-80.0,-80.0,45.67443
0.0,-80.0,-80.0,45.661358
5.0,-80.0,-80.0,45.653564
10.0,-80.0,-80.0,45.649082
15.0,-80.0,-80.0,45.62639
20.0,-80.0,-80.0,45.647106
25.0,-80.0,-80.0,45.62224
30.0,-80.0,-80.0,45.631283
35.0,-80.0,-80.0,45.61847
40.0,-80.0,-80.0,45.613712
45.0,-80.0,-80.0,45.608524
50.0,-80.0,-80.0,45.599228
55.0,-80.0,-80.0,45.60021
60.0,-80.0,-80.0,45.584846
65.0,-80.0,-80.0,45.59666
70.0,-80.0,-80.0,45.594456
75.0,-80.0,-80.0,45.581577
80.0,-80.0,-80.0,45.497307
85.0,-80.0,-80.0,45.4948
-85.0,-75.0,-80.0,46.121254
-80.0,-75.0,-80.0,46.01156
-75.0,-75.0,-80.0,45.94119
-70.0,-75.0,-80.0,45.882458
-65.0,-75.0,-80.0,45.85729
-60.0,-75.0,-80.0,45.845547
-55.0,-75.0,-80.0,45.81917
-50.0,-75.0,-80.0,45.837276
-45.0,-75.0,-80.0,45.810596
-40.0,-75.0,-80.0,45.804382
-35.0,-75.0,-80.0,45.7909
-30.0,-75.0,-80.0,45.77327
-25.0,-75.0,-80.0,45.764633
-20.0,-75.0,-80.0,45.722027
-15.0,-75.0,-80.0,45.71565
-10.0,-75.0,-80.0,45.71229
-5.0,-75.0,-80.0,45.702637
0.0,-75.0,-80.0,45.697277
5.0,-75.0,-80.0,45.681908
10.0,-75.0,-80.0,45.67712
15.0,-75.0,-80.0,45.668552
20.0,-75.0,-80.0,45.674973
25.0,-75.0,-80.0,45.65634
30.0,-75.0,-80.0,45.65747
35.0,-75.0,-80.0,45.662094
40.0,-75.0,-80.0,45.65124
45.0,-75.0,-80.0,45.648605
50.0,-75.0,-80.0,45.64156
55.0,-75.0,-80.0,45.630524
60.0,-75.0,-80.0,45.622246
65.0,-75.0,-80.0,45.62861
70.0,-75.0,-80.0,45.624043
75.0,-75.0,-80.0,45.62196
80.0,-75.0,-80.0,45.54892
85.0,-75.0,-80.0,45.498444
-85.0,-70.0,-80.0,46.095875
-80.0,-70.0,-80.0,45.986378
-75.0,-70.0,-80.0,45.949642
-70.0,-70.0,-80.0,45.89955
-65.0,-70.0,-80.0,45.887375
-60.0,-70.0,-80.0,45.870014
-55.0,-70.0,-80.0,45.854183
-50.0,-70.0,-80.0,45.867443
-45.0,-70.0,-80.0,45.83656
-40.0,-70.0,-80.0,45.841537
-35.0,-70.0,-80.0,45.814484
-30.0,-70.0,-80.0,45.798985
-25.0,-70.0,-80.0,45.78453
-20.0,-70.0,-80.0,45.76023
-15.0,-70.0,-80.0,45.739048
-10.0,-70.0,-80.0,45.744816
-5.0,-70.0,-80.0,45.72769
0.0,-70.0,-80.0,45.729385
5.0,-70.0,-80.0,45.71751
10.0,-70.0,-80.0,45.702938
15.0,-70.0,-80.0,45.689823
20.0,-70.0,-80.0,45.711357
25.0,-70.0,-80.0,45.692726
30.0,-70.0,-80.0,45.691483
35.0,-70.0,-80.0,45.700172
40.0,-70.0,-80.0,45.682823
45.0,-70.0,-80.0,45.675648
50.0,-70.0,-80.0,45.66769
55.0,-70.0,-80.0,45.675964
60.0,-70.0,-80.0,45.661633
65.0,-70.0,-80.0,45.650627
70.0,-70.0,-80.0,45.664124
75.0,-70.0,-80.0,45.648693
80.0,-70.0,-80.0,45.563725
85.0,-70.0,-80.0,45.560486
-85.0,-65.0,-80.0,46.088367
-80.0,-65.0,-80.0,46.002632
-75.0,-65.0,-80.0,45.946445
-70.0,-65.0,-80.0,45.917664
-65.0,-65.0,-80.0,45.906696
-60.0,-65.0,-80.0,45.885883
-55.0,-65.0,-80.0,45.873215
-50.0,-65.0,-80.0,45.884037
-45.0,-65.0,-80.0,45.862938
-40.0,-65.0,-80.0,45.87307
-35.0,-65.0,-80.0,45.853012
-30.0,-65.0,-80.0,45.826626
-25.0,-65.0,-80.0,45.821346
-20.0,-65.0,-80.0,45.78889
-15.0,-65.0,-80.0,45.77114
-10.0,-65.0,-80.0,45.7731
-5.0,-65.0,-80.0,45.757454
0.0,-65.0,-80.0,45.751297
5.0,-65.0,-80.0,45.7399
10.0,-65.0,-80.0,45.73682
15.0,-65.0,-80.0,45.71995
20.0,-65.0,-80.0,45.738514
25.0,-65.0,-80.0,45.72157
30.0,-65.0,-80.0,45.71811
35.0,-65.0,-80.0,45.725246
40.0,-65.0,-80.0,45.715233
45.0,-65.0,-80.0,45.710457
50.0,-65.0,-80.0,45.692287
55.0,-65.0,-80.0,45.699516
60.0,-65.0,-80.0,45.6814
65.0,-65.0,-80.0,45.688847
70.0,-65.0,-80.0,45.693043
75.0,-65.0,-80.0,45.68135
80.0,-65.0,-80.0,45.68633
85.0,-65.0,-80.0,45.529804
-85.0,-60.0,-80.0,46.080414
-80.0,-60.0,-80.0,46.00904
-75.0,-60.0,-80.0,45.964344
-70.0,-60.0,-80.0,45.92871
-65.0,-60.0,-80.0,45.928726
-60.0,-60.0,-80.0,45.914776
-55.0,-60.0,-80.0,45.8966
-50.0,-60.0,-80.0,45.90703
-45.0,-60.0,-80.0,45.888718
-40.0,-60.0,-80.0,45.894028
-35.0,-60.0,-80.0,45.870045
-30.0,-60.0,-80.0,45.85299
-25.0,-60.0,-80.0,45.84942
-20.0,-60.0,-80.0,45.812054
-15.0,-60.0,-80.0,45.806183
-10.0,-60.0,-80.0,45.78314
-5.0,-60.0,-80.0,45.77584
0.0,-60.0,-80.0,45.780006
5.0,-60.0,-80.0,45.768696
10.0,-60.0,-80.0,45.758858
15.0,-60.0,-80.0,45.741867
20.0,-60.0,-80.0,45.75779
25.0,-60.0,-80.0,45.746082
30.0,-60.0,-80.0,45.739273
35.0,-60.0,-80.0,45.751137
40.0,-60.0,-80.0,45.74405
45.0,-60.0,-80.0,45.7378
50.0,-60.0,-80.0,45.723167
55.0,-60.0,-80.0,45.728764
60.0,-60.0,-80.0,45.710365
65.0,-60.0,-80.0,45.72073
70.0,-60.0,-80.0,45.71872
75.0,-60.0,-80.0,45.70082
80.0,-60.0,-80.0,45.693928
85.0,-60.0,-80.0,45.679638
-85.0,-55.0,-80.0,46.08061
-80.0,-55.0,-80.0,46.009407
-75.0,-55.0,-80.0,45.967865
-70.0,-55.0,-80.0,45.958145
-65.0,-55.0,-80.0,45.935074
-60.0,-55.0,-80.0,45.92684
-55.0,-55.0,-80.0,45.92318
-50.0,-55.0,-80.0,45.928444
-45.0,-55.0,-80.0,45.921394
-40.0,-55.0,-80.0,45.920918
-35.0,-55.0,-80.0,45.899445
-30.0,-55.0,-80.0,45.87815
-25.0,-55.0,-80.0,45.872715
-20.0,-55.0,-80.0,45.83614
-15.0,-55.0,-80.0,45.822968
-10.0,-55.0,-80.0,45.81222
-5.0,-55.0,-80.0,45.795326
0.0,-55.0,-80.0,45.7976
5.0,-55.0,-80.0,45.781578
10.0,-55.0,-80.0,45.778286
15.0,-55.0,-80.0,45.768063
20.0,-55.0,-80.0,45.77833
25.0,-55.0,-80.0,45.769814
30.0,-55.0,-80.0,45.765743
35.0,-55.0,-80.0,45.770164
40.0,-55.0,-80.0,45.763657
45.0,-55.0,-80.0,45.76919
50.0,-55.0,-80.0,45.75547
55.0,-55.0,-80.0,45.763374
60.0,-55.0,-80.0,45.75176
65.0,-55.0,-80.0,45.744633
