Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
24.16973405756452,229.95965858530488,24.30286770972943,442.6
-24.16973405756454,229.95965858530488,24.30286770972943,442.53
-71.45286881512627,219.90931803625725,24.30286770972943,442.71
-115.61317033656171,200.24788504704,24.30286770972943,443.19
-154.72062154074706,171.83465858530488,24.30286770972943,443.82
-187.06603915168805,135.91143298921727,24.30286770972943,444.5
-211.23577320925256,94.04822559608768,24.30286770972943,445.11
-226.17349035587338,48.074659450952346,24.30286770972943,445.42
-231.22634067312353,2.8317059798389618e-14,24.30286770972943,445.55
-226.17349035587335,-48.07465945095239,24.30286770972943,445.18
-211.23577320925256,-94.04822559608763,24.30286770972943,444.48
-187.0660391516881,-135.91143298921722,24.30286770972943,443.58
-154.72062154074706,-171.8346585853049,24.30286770972943,442.62
-115.61317033656186,-200.24788504703992,24.30286770972943,441.75
-71.45286881512632,-219.90931803625722,24.30286770972943,441.02
-24.169734057564494,-229.9596585853049,24.30286770972943,440.77
24.16973405756441,-229.9596585853049,24.30286770972943,440.93
71.45286881512625,-219.90931803625725,24.30286770972943,441.41
115.6131703365618,-200.24788504703997,24.30286770972943,442.32
154.72062154074698,-171.83465858530496,24.30286770972943,443.3
187.06603915168805,-135.9114329892173,24.30286770972943,444.44
211.23577320925259,-94.04822559608762,24.30286770972943,445.34
226.17349035587335,-48.074659450952474,24.30286770972943,446.07
231.22634067312353,0.0,-24.30286770972945,446.31
226.17349035587338,48.07465945095235,-24.30286770972945,446.3
211.23577320925256,94.04822559608763,-24.30286770972945,445.93
187.06603915168807,135.91143298921725,-24.30286770972945,445.34
154.72062154074706,171.83465858530488,-24.30286770972945,444.49
115.6131703365618,200.24788504703997,-24.30286770972945,443.6
71.4528688151263,219.90931803625722,-24.30286770972945,443.02
24.16973405756452,229.95965858530488,-24.30286770972945,442.6
-24.16973405756454,229.95965858530488,-24.30286770972945,442.45
-71.45286881512627,219.90931803625725,-24.30286770972945,442.67
-115.61317033656171,200.24788504704,-24.30286770972945,443.22
-154.72062154074706,171.83465858530488,-24.30286770972945,443.86
-187.06603915168805,135.91143298921727,-24.30286770972945,444.55
-211.23577320925256,94.04822559608768,-24.30286770972945,445.18
-226.17349035587338,48.074659450952346,-24.30286770972945,445.52
-231.22634067312353,2.8317059798389618e-14,-24.30286770972945,445.56
-226.17349035587335,-48.07465945095239,-24.30286770972945,445.27
-211.23577320925256,-94.04822559608763,-24.30286770972945,444.6
-187.0660391516881,-135.91143298921722,-24.30286770972945,443.8
-154.72062154074706,-171.8346585853049,-24.30286770972945,442.87
-115.61317033656186,-200.24788504703992,-24.30286770972945,441.86
-71.45286881512632,-219.90931803625722,-24.30286770972945,441.18
-24.169734057564494,-229.9596585853049,-24.30286770972945,440.85
24.16973405756441,-229.9596585853049,-24.30286770972945,440.93
71.45286881512625,-219.90931803625725,-24.30286770972945,441.47
115.6131703365618,-200.24788504703997,-24.30286770972945,442.3
154.72062154074698,-171.83465858530496,-24.30286770972945,443.3
187.06603915168805,-135.9114329892173,-24.30286770972945,444.35
211.23577320925259,-94.04822559608762,-24.30286770972945,445.27
226.17349035587335,-48.074659450952474,-24.30286770972945,446.02
221.1206400386232,0.0,-71.84645119217525,446.25
216.2886235265028,45.97356614513529,-71.84645119217525,446.32
202.00375629830884,89.93786684408198,-71.84645119217525,445.97
178.8903555983116,129.97145119217527,-71.84645119217525,445.35
147.95858794750276,164.32465945095237,-71.84645119217525,444.62
110.56032001931163,191.49609157452215,-71.84645119217525,443.82
68.33003557900001,210.29822559608763,-71.84645119217525,443.18
23.11340069999725,219.90931803625725,-71.84645119217525,442.8
-23.11340069999727,219.90931803625725,-71.84645119217525,442.68
-68.33003557899998,210.29822559608766,-71.84645119217525,442.83
-110.56032001931156,191.49609157452218,-71.84645119217525,443.34
-147.95858794750276,164.32465945095237,-71.84645119217525,443.93
-178.8903555983116,129.9714511921753,-71.84645119217525,444.62
-202.00375629830882,89.93786684408204,-71.84645119217525,445.15
-216.2886235265028,45.97356614513528,-71.84645119217525,445.51
-221.1206400386232,2.7079468404871397e-14,-71.84645119217525,445.56
-216.28862352650276,-45.97356614513532,-71.84645119217525,445.33
-202.00375629830884,-89.93786684408198,-71.84645119217525,444.76
-178.89035559831163,-129.97145119217527,-71.84645119217525,443.94
-147.95858794750274,-164.3246594509524,-71.84645119217525,443.02
-110.5603200193117,-191.49609157452213,-71.84645119217525,442.15
